Symbol,ShortName,Sector,Industry,MarketCap,AveragePrice,PE_Ratio,DividendYield,Beta,Revenue,ProfitMargins,EBITDA,ForwardEps,TrailingEps,SharesOutstanding
PPL.NS,PRAKASH PIPES LTD,Industrials,Building Products & Equipment,3796537865.736003,158.7287555077264,inf,0.0031,1.376,6605100032,0.12724,0,0.0,35.14,23918400
HINDNATGLS.NS,HINDUSTHAN NAT GLA,Consumer Cyclical,Packaging & Containers,2220693424.892182,24.79736632466123,inf,0.0,0.143,25920770048,0.08306,0,0.0,24.04,89553600
SHIVATEX.NS,SHIVA TEXYARN LTD,Consumer Cyclical,Textile Manufacturing,1833932873.4364002,141.47769164112415,inf,0.0,0.379,3624674048,-0.02678,0,0.0,-7.49,12962700
KOTHARIPRO.NS,KOTHARI PRODUCTS,Industrials,Conglomerates,2812303318.6098146,94.23377368942447,inf,0.0,0.35,10391499776,0.01735,0,0.0,6.03,29843900
IFBAGRO.BO,IFB AGRO INDUSTRIES LTD.,Consumer Defensive,Beverages - Wineries & Distilleries,4437533496.364618,473.73560216167186,inf,0.0,0.635,9416899584,0.00521,0,48.3,5.26,9367110
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,3723033496.953959,63.00945720547124,inf,0.0,0.144,12004346880,0.03598,0,0.0,7.35,59086900
LASA.BO,Lasa Supergenerics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2151322339.5388126,42.93953716754913,inf,0.0,0.515,1168416000,-0.18351,0,0.0,-3.19,50101200
PPAP.BO,PPAP,Consumer Cyclical,Auto Parts,2989371109.1224723,213.5265077944623,inf,0.0073,0.237,5194917888,-0.013789999,0,39.1,-5.13,14000000
THEMISMED.BO,THEMIS MEDICARE LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,7975528307.5385895,86.65275954882304,inf,0.0022,0.607,3640480000,0.12439,0,0.0,4.92,92040096
GRAVITA.BO,GRAVITA INDIA LTD.,Industrials,Metal Fabrication,20916913832.0654,307.43030873004847,inf,0.0045,0.847,30462699520,0.07682,0,8.2,34.43,68037904
NGIL.NS,Nakoda Group of Ind. Ltd,Consumer Defensive,Packaged Foods,1308780216.7041192,102.85028932614433,inf,0.0028,0.333,490908992,-0.014400001,0,0.0,-0.66,12725100
MCLEODRUSS.NS,MCLEOD RUSSEL INDI,Consumer Defensive,Packaged Foods,2159845595.933583,20.677085049528824,inf,0.0,1.506,11669823488,-1.0038301,0,0.0,-112.14,104456000
ABAN.NS,ABAN OFFSHORE,Energy,Oil & Gas Drilling,2361598868.2626586,40.462378643863026,inf,0.0,0.799,3833270016,0.0,0,50.16,-232.75,58365300
SAKUMA.NS,SAKUMA EXPORTS LTD,Consumer Defensive,Farm Products,2911826559.4182777,12.366544463680786,inf,0.0018000001,0.766,26295345152,0.00916,0,1.18,1.03,235460000
KMSUGAR.NS,KM SUGAR MILLS LTD,Consumer Defensive,Confectioners,1941656170.0749063,21.104912490134872,inf,0.0,0.303,6247954944,0.03373,0,0.0,2.29,92000200
CAREERP.BO,CAREER POINT LTD.,Industrials,Conglomerates,2705858196.4026465,148.73154892307696,inf,0.0055,-0.281,1095721984,0.24154,0,0.0,14.56,18192900
RAMANEWS.NS,SHREE RAMA NEWSPRI,Basic Materials,Paper & Paper Products,2377914995.0013437,16.119053395434875,inf,0.0,0.464,474207008,-2.82114,0,0.0,-1.73,147522000
DHANBANK.BO,DHANLAXMI BANK LIMITED,Financial Services,Banks - Regional,4422701780.508117,17.480205604904576,inf,0.0,0.725,5553991168,0.16688,0,0.0,3.66,253012000
KOTARISUG.NS,KOTHARI SUGAR&CHEM,Consumer Defensive,Confectioners,2502482449.9074197,30.19091225943519,inf,0.0165,0.284,6150533120,0.077309996,0,0.0,5.74,82888600
ARVSMART.BO,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,9166118315.244724,202.14622254862218,inf,0.0023,0.407,3164878080,0.11178,0,16.62,7.7,45344000
NILAINFRA.NS,NILA INFRASTRUCTUR,Real Estate,Real Estate - Development,2362537251.496257,5.997977347628584,inf,0.0,1.042,1410596992,0.042129997,0,0.0,0.15,393888992
PRECWIRE.BO,PRECISION WIRES INDIA LTD.,Industrials,Electrical Equipment & Parts,8929114392.752314,49.97881087190226,inf,0.0042,1.017,32159283200,0.01984,0,0.0,3.48,178658000
ARTNIRMAN.NS,Art Nirman Limited,Real Estate,Real Estate - Development,1268960990.0350268,50.847931961653586,inf,0.0,-0.26,325880000,0.04063,0,0.0,0.04,24956000
JAYSREETEA.NS,JAYSHREE TEA,Consumer Defensive,Farm Products,2357782329.98789,81.6477302393867,inf,0.0,0.646,7704568832,0.022160001,0,0.0,3.83,28877500
FCL.BO,FINEOTEX CHEMICAL LTD.,Basic Materials,Specialty Chemicals,17142068039.172459,154.76069190784506,inf,0.0053,1.063,5537716224,0.2086,0,0.0,10.44,110765000
VIMTALABS.BO,VIMTA LABS LTD.,Healthcare,Diagnostics & Research,6221237523.293354,280.6075398633034,inf,0.0037,0.765,3212400128,0.12869,0,7.56,18.38,22170600
AMNPLST.BO,AMINES & PLASTICIZERS LTD.,Basic Materials,Chemicals,9844263801.916716,178.92155219768657,inf,0.0023,0.302,6365522944,0.05567,0,0.0,4.77,55020000
SDBL.NS,SOM DIST & BREW LTD,Consumer Defensive,Beverages - Brewers,8143540017.978703,104.41051674815057,inf,0.0017,0.661,12863900672,0.06724,0,5.85,11.21,77995400
AIRAN.NS,AIRAN LTD,Technology,Information Technology Services,2392989092.095302,19.1408502007303,inf,0.0,0.951,1014566976,0.105749995,0,0.0,0.86,125020000
JAYAGROGN.BO,JAYANT AGRO-ORGANICS LTD.,Basic Materials,Specialty Chemicals,5284162188.283301,176.13873960944338,inf,0.020299999,0.605,21306591232,0.023340002,0,0.0,16.56,30000000
AHLWEST.BO,,Consumer Cyclical,Lodging,2505500833.9276266,215.04229898445024,inf,0.0,0.117,1796582016,-0.6408,0,0.0,-98.8,11651200
SRHHYPOLTD.BO,SREE RAYALASEEMA HI-STRENGTH H,Basic Materials,Chemicals,6089430681.443855,354.76269350320746,inf,0.0070999996,1.036,11360902144,0.11489,0,18.82,76.12,17164800
AKASH.NS,Akash Infra-Projects Ltd,Industrials,Engineering & Construction,1724032565.8768852,102.24062659017851,inf,0.0,0.668,575830016,-0.0505,0,0.0,-0.38,16862500
GULPOLY.BO,GULSHAN POLYOLS LTD.,Basic Materials,Chemicals,9234536656.263649,148.5454627622582,inf,0.0023,0.862,12739218432,0.019809999,0,7.46,4.05,62166400
CUPID.NS,CUPID LTD(INDIA),Consumer Defensive,Household & Personal Products,62304981950.0526,232.0768664060673,inf,0.0027,0.499,1710887040,0.23295,0,0.0,0.14,268467008
JPOLYINVST.NS,JINDAL POLY INV &,Financial Services,Asset Management,2595627906.6919317,246.92281192666707,inf,0.0,-0.134,9204696064,0.38596,0,0.0,338.09,10511900
HARRMALAYA.NS,HARRISONS MALAYALA,Consumer Defensive,Farm Products,2340419458.999054,126.81488664559176,inf,0.0,0.628,4650590208,0.00579,0,0.0,1.45,18455400
MENONBE.BO,MENON BEARINGS LTD.,Consumer Cyclical,Auto Parts,4501614896.8294525,80.3286027271494,inf,0.032899998,0.297,2115873024,0.13193,0,5.67,4.98,56040000
HERCULES.BO,HERCULES HOISTS LTD.,Industrials,Specialty Industrial Machinery,5453708048.234466,170.42837650732704,inf,0.0039,0.59,1696920064,0.64264,0,3.94,34.07,32000000
MCCHRLS-B.BO,MAC CHARLES (INDIA) LTD.,,,0.0,413.52151832735007,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HDIL.NS,HOUSING DEVELOPMEN,Real Estate,Real Estate - Diversified,2465914662.07379,5.202307706419756,inf,0.0,1.245,27112000,0.0,0,5.3,-0.4,474004000
KANPRPLA.NS,Kanpur Plastipack Limited,Consumer Cyclical,Packaging & Containers,2517586785.7347426,117.27815909845634,inf,0.0045,0.573,4547833856,0.01059,0,0.0,2.24,21466800
STEL.NS,STEL HOLDINGS LTD,Consumer Defensive,Farm Products,2369152571.9867992,128.3717812665561,inf,0.0,0.917,181759104,0.71331,0,0.0,7.03,18455400
HINDMOTORS.NS,HINDUSTAN MOTORS,Consumer Cyclical,Auto Manufacturers,2307192957.3588862,11.057241091450441,inf,0.0,1.097,13700000,6.97445,0,0.0,0.46,208659008
TEMBO.NS,Tembo Global Ind Ltd,Industrials,Metal Fabrication,1611628511.9046884,149.2760030662994,inf,0.0047,0.668,2167464960,0.03455,0,0.0,6.09,10796300
VIPULLTD.NS,VIPUL LTD,Real Estate,Real Estate - Diversified,2602255511.6780767,21.688354377901025,inf,0.0,0.66,1788280960,0.13340999,0,0.0,1.99,119984000
ZFSTEERING.BO,Z.F.STEERING GEAR (INDIA) LTD.,,,0.0,1110.25,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CINELINE.NS,CINELINE INDIA LTD,Real Estate,Real Estate Services,2632647280.363681,76.8288259158733,inf,0.0,0.631,2388569088,-0.02149,0,0.0,-1.64,34266400
SUKHJITS.BO,SUKHJIT STARCH & CHEMICALS LTD,Basic Materials,Specialty Chemicals,4847923228.651122,310.3266693541878,inf,0.0166,0.29,14034881536,0.03767,0,0.0,33.84,15622000
MANAKSTEEL.NS,MANAKSIA STEELS LT,Basic Materials,Steel,2006351267.6063051,30.615425086311,inf,0.0,0.855,7539103744,0.03993,0,0.0,4.59,65534000
CHEMBOND.NS,Chembond Chemicals Ltd,Basic Materials,Specialty Chemicals,3315773184.342536,246.55705065640535,inf,0.0055,0.777,4621840896,0.103640005,0,0.0,35.59,13448300
PILITA.NS,PIL ITALICA LIFEST,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2030506476.1002088,8.640453089788123,inf,0.0,1.095,953454976,0.049429998,0,0.0,0.2,235000000
BRFL.BO,,Consumer Cyclical,Textile Manufacturing,1691745735.1209435,5.3287358260811635,inf,0.0,1.288,7609099776,-1.5144401,0,0.0,-36.3,317476000
SADHNANIQ.BO,SADHANA NITROCHEM LTD.,Basic Materials,Specialty Chemicals,13226373504.45639,53.535499779227514,inf,0.0021,0.175,1736647040,0.030739998,0,0.0,0.21,247058000
COMPINFO.NS,COMPUAGE INFOCOM L,Technology,Electronics & Computer Distribution,1452542873.4676018,16.935701516186178,inf,0.0,1.024,37394427904,-0.030580001,0,0.0,4.15,85768096
DTIL.NS,DHUNSERI TEA & IND,Consumer Defensive,Packaged Foods,1995567568.459825,189.92020561317025,inf,0.0145000005,0.575,3909459968,-0.25667998,0,0.0,-95.51,10507400
TFCILTD.BO,TOURISM FINANCE CORPORATION OF,Financial Services,Credit Services,6833828084.7627735,73.803105605276,inf,0.013200001,0.413,1404797056,0.68051004,0,11.67,10.57,92595400
RHFL.NS,RELIANCE HOME FIN,Financial Services,Mortgage Finance,1879711667.1884167,3.8752226763891304,inf,0.0,1.829,98884952064,0.60429,0,0.0,123.21,485059008
REFEX.NS,REFEX INDUSTRIES L,Energy,Thermal Coal,4901460750.053174,42.370490833007786,inf,0.003,2.16,16706463744,0.06601,0,0.0,10.01,115681000
JKAGRI.BO,JK AGRI GENETICS LTD,,,0.0,553.9390315129207,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ABANSENT.BO,ABANS ENTERPRISES LTD,,,0.0,140.28375078579674,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TRIVENIENT.BO,TRIVENI ENTERPRISES LTD,,,0.0,31.5433659142628,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SASTASUNDR.BO,Sastasundar Ventures Limited,Healthcare,Pharmaceutical Retailers,7648427566.418551,240.43720049727452,inf,0.0,0.805,14300341248,-0.0292,0,0.0,-13.08,31810500
IRIS.NS,Iris Business Serv Ltd,Technology,Software - Application,1961235776.2821672,101.29722208758585,inf,0.0,1.258,924995968,0.06021,0,0.0,2.91,19361200
RNAVAL.NS,RELIANCE N AND E,Industrials,Aerospace & Defense,43152869479.74068,819.1166936790924,inf,0.0,1.632,638881984,0.0,0,0.0,-7848.5,52682200
KAYA.BO,Kaya Limited,Consumer Defensive,Household & Personal Products,4439937613.982789,339.85790172937965,inf,0.0,0.852,4013016064,-0.21525,0,15.4,-66.13,13064100
SAYAJIHOTL.BO,SAYAJI HOTELS LTD.,,,0.0,243.5312658765538,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
COMPUSOFT.NS,COMPUCOM SOFTWARE,Consumer Defensive,Education & Training Services,1235021403.7528477,15.608445902858351,inf,0.0123000005,1.068,862996992,0.08772001,0,0.0,0.95,79125200
WINDMACHIN.NS,WINDSOR MACHINES,Industrials,Specialty Industrial Machinery,2368452981.6918983,36.476009931834604,inf,0.0112,0.994,3770992128,0.02402,0,0.0,1.38,64931800
ZODIACLOTH.NS,ZODIAC CLOTH CO,Consumer Cyclical,Apparel Manufacturing,3219386479.329429,123.85256732706114,inf,0.0,0.31,1438332032,0.07348,0,0.0,4.67,25993700
LASA.NS,LASA SUPERGENERICS,Healthcare,Drug Manufacturers - Specialty & Generic,2134125853.3037639,42.59630215052262,inf,0.0,0.515,1168416000,-0.18351,0,0.0,-3.19,50101200
VSSL.BO,VARDHMAN SPECIAL STEELS LTD.,Basic Materials,Steel,8906070889.58048,109.33087105026627,inf,0.0069,0.725,16439818240,0.044109996,0,14.4,8.87,81459800
RELTD.BO,RAVINDRA ENERGY LIMITED,,,0.0,45.056064809575254,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
WEALTH.NS,Wealth Frst Port. Mg. Ltd,Financial Services,Capital Markets,2289949790.637704,214.9178592808732,inf,0.004,-0.497,509736992,0.59036,0,0.0,28.25,10655000
ESSARSHPNG.NS,ESSAR SHIPPING LTD,Industrials,Marine Shipping,2230886462.103983,10.778478964246979,inf,0.0,0.931,314200000,9.8571005,0,0.0,15.08,206976000
CUPID.BO,CUPID LTD.,Consumer Defensive,Household & Personal Products,4288309294.4617085,15.973319501745662,inf,0.0027,0.499,1710887040,0.23295,0,21.5,0.15,268467008
RUBYMILLS.BO,RUBY MILLS LTD.,Consumer Cyclical,Textile Manufacturing,5010124937.157031,149.82431032168154,inf,0.0062,0.287,2404818944,0.16418,0,28.38,11.79,33440000
DYNPRO.BO,DYNEMIC PRODUCTS LTD.,Basic Materials,Specialty Chemicals,3920080810.86612,325.90209927056964,inf,0.0,0.279,2775272960,0.01258,0,19.93,5.33,12028400
GUJAPOLLO.BO,GUJARAT APOLLO INDUSTRIES LTD.,Industrials,Specialty Industrial Machinery,2296732851.5528035,194.6383772502376,inf,0.0073,0.147,824588992,0.20957,0,0.0,10.35,11800000
MAHESHWARI.NS,MAHESHWARI LOGISTI,Industrials,Integrated Freight & Logistics,2647160874.667273,89.43957113062294,inf,0.0,0.303,10638965760,0.0124699995,0,0.0,4.71,29597200
EMKAY.NS,EMKAY GLOBAL FIN,Financial Services,Capital Markets,1968821262.0070686,79.90281174694478,inf,0.0056,1.069,2609259008,0.06325,0,0.0,5.96,24640200
AJRINFRA.NS,AJR INFRA & TOLLING LTD,Industrials,Infrastructure Operations,962323812.8293421,1.0217585080036082,inf,0.0,1.388,939793024,0.0,0,0.0,-3.15,941830976
DENORA.NS,DE NORA INDIA,Industrials,Electrical Equipment & Parts,3433245645.8704414,646.7291270761838,inf,0.001,0.613,856131008,0.2998,0,0.0,48.41,5308630
HINDCOMPOS.BO,HINDUSTAN COMPOSITES LTD.,Consumer Cyclical,Auto Parts,4100166936.6661077,277.6198074795929,inf,0.0047,0.744,2971876096,0.12094,0,0.0,24.33,14769000
LIBERTSHOE.NS,LIBERTY SHOES,Consumer Cyclical,Footwear & Accessories,3102174680.7713184,182.05250474010086,inf,0.0,-0.212,6332948992,0.00929,0,0.0,3.46,17040000
SINDHUTRAD.BO,SINDHU TRADE LINKS LIMITED,Industrials,Conglomerates,42824668626.241005,27.77341972113891,inf,0.0,0.095,16213843968,0.09481,0,0.0,0.99,1541929984
PARACABLES.NS,PARAMOUNT COMMUNIC,Technology,Communication Equipment,7078088009.435545,23.326537224852924,inf,0.0,0.018,9493093376,0.07358,0,0.0,3.06,303435008
RAFL.BO,Raghuvansh Agrofarms Limited,,,0.0,271.6987822644122,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GANDHITUBE.BO,GANDHI SPECIAL TUBES LTD.,Industrials,Metal Fabrication,4970336182.172407,409.01383987593874,inf,0.0139999995,0.646,1661385984,0.31707,0,31.53,43.36,12152000
BRFL.NS,BOMBAY RAYON FASHIONS LTD,Consumer Cyclical,Textile Manufacturing,1711180201.82975,5.389951372165927,inf,0.0,1.288,7609099776,-1.5144401,0,0.0,-36.3,317476000
JINDALPHOT.NS,JINDAL PHOTO LTD,Financial Services,Asset Management,2146309220.4251792,209.22659899059096,inf,0.0,0.318,91171000,24.27469,0,0.0,215.77,10258300
ELECON.BO,ELECON ENGINEERING CO.LTD.,Industrials,Specialty Industrial Machinery,31019953388.393867,276.4701728020844,inf,0.0026,1.101,19374200832,0.18353,0,4.77,31.7,112200000
GULFPETRO.NS,GP PETROLEUMS LTD,Energy,Oil & Gas Refining & Marketing,2406566741.3481774,47.20202142906806,inf,0.0,0.653,6762249216,0.03635,0,0.0,4.82,50984400
ANKITMETAL.NS,ANKIT METAL & POWE,Basic Materials,Steel,489326061.2449344,3.467692305612178,inf,0.0,0.65,8180030976,-0.31393,0,0.0,-18.2,141110000
RPPL.NS,Rajshree PolyPack Ltd,Consumer Cyclical,Packaging & Containers,1643243199.2347507,47.84240833944015,inf,0.002,0.665,2698484992,0.03383,0,0.0,2.23,34347000
ASAHISONG.BO,ASAHI SONGWON COLORS LTD.,Basic Materials,Specialty Chemicals,2860818840.120129,242.70348935889723,inf,0.0013,1.106,4240465920,0.01804,0,26.9,6.54,11787300
UDAYJEW.BO,Uday Jewellery Industries Limi,,,0.0,113.74181382646445,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
WANBURY.NS,WANBURY LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1973315095.7478878,60.26217635241141,inf,0.0,0.4,5692191744,0.040999997,0,0.0,7.12,32745500
GALLANTT.BO,GALLANTT ISPAT LIMITED,Basic Materials,Steel,15804786354.939363,65.50365291493564,inf,0.0,1.076,41246961664,0.04797,0,0.0,8.19,241280992
INDTERRAIN.NS,INDIAN TERRAIN FAS,Consumer Cyclical,Apparel Manufacturing,2455835008.8567405,55.44684464260212,inf,0.0,0.872,4677799936,-0.04502,0,10.95,-4.74,44291700
UFO.NS,UFO MOVIEZ INDIA,Communication Services,Entertainment,3922056202.55248,101.6571854310514,inf,0.0,-0.235,3790244096,0.024149999,0,29.21,2.37,38581200
HCL-INSYS.BO,HCL INFOSYSTEMS LTD.,Technology,Electronics & Computer Distribution,4408749783.482108,13.391907893905515,inf,0.0,1.129,337100000,-0.47464,0,0.0,-0.48,329209984
AAKASH.NS,AAKASH EXPLORATION,Energy,Oil & Gas Equipment & Services,1058462711.2924207,10.453952704122674,inf,0.0,0.935,810543296,0.046329997,0,0.0,0.38,101250000
BRNL.NS,BHARAT ROAD NETWOR,Industrials,Infrastructure Operations,3558133683.230499,42.38396287350207,inf,0.0,0.154,3812409088,-0.37701,0,0.0,-17.12,83950000
SHRJAGP.BO,SHRI JAGDAMBA POLYMERS LTD.,,,0.0,590.231100222939,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SIMPLEXINF.NS,SIMPLEX INFRASTRUC,Industrials,Engineering & Construction,3068204657.374541,53.69363519768966,inf,0.0,0.75,15012100096,-0.22197,0,0.0,-58.31,57142800
INDOSOLAR.NS,INDOSOLAR LTD,Technology,Solar,10601526308.752026,254.82171799027552,inf,0.0,1.747,2897000,0.0,0,0.0,-329.01,41603700
20MICRONS.NS,20 MICRONS LTD,Basic Materials,Other Industrial Metals & Mining,2487565118.024707,70.49622711305193,inf,0.0043,0.711,7384570880,0.07005,0,0.0,14.66,35286500
MARATHON.BO,MARATHON NEXTGEN REALTY LTD.,Real Estate,Real Estate - Development,8747555054.652697,170.94650819214476,inf,0.0023,0.84,7199183872,0.19845,0,0.0,27.91,51171300
ALANKIT.NS,ALANKIT LIMITED,Technology,Information Technology Services,4136957269.68702,15.256629070803571,inf,0.0,1.048,3460101888,0.056799997,0,0.0,1.29,271158016
SCOOTER.BO,SCOOTERS INDIA LTD.,,,0.0,34.107643696557176,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SALASAR.BO,Salasar Techno Engineering Lim,Basic Materials,Steel,9414391221.396278,5.964024082610481,inf,0.001,0.841,11357923328,0.04457,0,31.68,0.32,1578530048
RUCHINFRA.NS,RUCHI INFRASTRUCTU,Industrials,Specialty Business Services,1835298576.8018048,8.16043688718555,inf,0.0,1.101,607507968,0.20777,0,0.0,0.31,224902000
TYCHE.BO,TYCHE INDUSTRIES LTD.,,,0.0,153.38388333957687,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RML.BO,RANE (MADRAS) LTD.,Consumer Cyclical,Auto Parts,6462724194.574601,397.3320009206471,inf,0.0,0.67,23421900800,0.00936,0,74.5,13.51,16265300
STEELXIND.BO,STEEL EXCHANGE INDIA LTD.,Basic Materials,Steel,10978584550.875004,9.166925503609152,inf,0.0,1.277,11861346304,-0.0434,0,0.0,-0.61,1197629952
MADRASFERT.BO,Madras Fertilizer Limited,Basic Materials,Agricultural Inputs,6799932440.809947,42.209128301394614,inf,0.0,0.411,22380699648,-0.015829999,0,0.0,-2.21,161100992
GGPL.BO,Gala Global Products Limited,,,0.0,36.6284615368013,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAZDA.NS,MAZDA LTD,Industrials,Specialty Industrial Machinery,2476872607.5923166,618.4450955286683,inf,0.0095999995,-0.016,2336384000,0.14029,0,0.0,81.77,4005000
TBZ.BO,TRIBHOVANDAS BHIMJI ZAVERI LTD,Consumer Cyclical,Luxury Goods,4501078799.524483,67.45149600819538,inf,0.014099999,0.865,22571782144,0.02372,0,2.97,8.01,66730600
MEP.BO,MEP Infrastructure Developers,Industrials,Infrastructure Operations,3738842652.2254457,20.381162043464812,inf,0.0,1.27,491024992,0.0,0,4.2,-16.15,183446000
KABRAEXTRU.BO,KABRA EXTRUSIONTECHNIK LTD.,Industrials,Specialty Industrial Machinery,9202508003.996372,263.1332922727483,inf,0.0093,0.814,6178288128,0.04409,0,0.0,7.78,34972800
GUJAPOLLO.NS,GUJARAT APOLLO IND,Industrials,Specialty Industrial Machinery,2273622081.327245,192.67983740061402,inf,0.0073,0.147,824588992,0.20957,0,0.0,10.36,11800000
SUVIDHAA.NS,Suvidhaa Infoserve Ltd,Technology,Information Technology Services,2201415949.3666496,10.61184211185104,inf,0.0,0.63,137880000,-0.83087,0,0.0,-0.55,207448992
RAJTV.NS,RAJ TEL NETWORK,Communication Services,Broadcasting,2224894829.9039397,42.85789633685278,inf,0.0,0.3,1289370112,0.01105,0,0.0,0.19,51913300
ALPHAGEO.NS,ALPHAGEO(INDIA),Energy,Oil & Gas Equipment & Services,1609732431.414232,252.9128988815357,inf,0.020599999,0.893,608964992,-0.07579,0,0.0,-7.25,6364770
PREMEXPLN.NS,PREMIER EXPLOSIVES,Basic Materials,Specialty Chemicals,4475162981.453536,416.2090531661926,inf,0.0007,1.242,2372472064,0.10122,0,0.0,22.45,10752200
LOVABLE.NS,LOVABLE LINGERIE L,Consumer Cyclical,Apparel Manufacturing,1587881071.4338975,107.28926158337146,inf,0.0,1.152,701302016,0.04006,0,17.66,1.89,14800000
MANAKSIA.BO,MANAKSIA LTD.,Industrials,Metal Fabrication,4659938229.51484,71.10718450750511,inf,0.0519,0.623,8926144512,0.11092,0,5.31,15.1,65534000
SHIVACEM.BO,SHIVA CEMENT LTD.,,,0.0,32.90610259245282,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BROOKS.NS,BROOKS LAB LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2018307509.903919,76.89757226256707,inf,0.0,1.377,744612992,-0.19184,0,5.81,-9.51,26246700
DCM.NS,D.C.M,Industrials,Metal Fabrication,1014729112.2108893,54.32837620322038,inf,0.0,0.546,714377984,-0.04994,0,0.0,-1.92,18677700
PENIND.BO,PENNAR INDUSTRIES LTD.,Industrials,Specialty Industrial Machinery,6429222511.451379,47.6429276262459,inf,0.0,0.178,29762000896,0.03127,0,6.82,6.92,134946000
LIBERTSHOE.BO,LIBERTY SHOES LTD.,Consumer Cyclical,Footwear & Accessories,3091164803.8447533,181.40638520215688,inf,0.0,-0.212,6332948992,0.00929,0,0.0,3.45,17040000
CHOICEIN.BO,CHOICE INTERNATIONAL LTD.,Financial Services,Capital Markets,17072915352.877295,85.6304559047525,inf,0.0,-0.067,6497815040,0.18781,0,0.0,6.09,199379008
LLOYDSME.BO,LLOYDS METALS AND ENERGY LTD.,Basic Materials,Steel,294729789923.9454,583.5505377656671,inf,0.0,0.271,58436100096,0.21135001,0,0.0,25.15,505063008
PTL.BO,PTL ENTERPRISES LTD.,Real Estate,Real Estate Services,3488430066.9570966,26.352236921497667,inf,0.0414,0.401,643411008,0.31805,0,8.93,1.6,132377000
BRNL.BO,Bharat Road Network Limited,Industrials,Infrastructure Operations,3563184586.0658045,42.444128482022684,inf,0.0,0.154,3812409088,-0.37701,0,0.0,-17.12,83950000
